order_number,item_number,product_name,item_sales_units
22705522950,14012,Chocolate Chip Cookie Thins,1
22705522950,14008,Organic Olive Oil & Sea Salt Popcorn,2
22705522950,13004,Organic Fair Trade Medium Roast Ground Coffee,1
22705522950,14005,Sour Gummy Worms,2
22702007929,61005,Craft Paper Hard Cover Bound Notebook,1
22702007929,53019,Chef's Knife,1
22698310127,11055,Organic Black Bean & Corn Salsa,1
22698310127,31008,Gel Hand Soap,1
22698310127,31007,Hand Cream,1
22698310127,14009,Organic Aged White Cheddar Popcorn,1
22698310127,14023,Organic Raisins,1
22698310127,14022,Organic Whole Wheat Animal Cookies,1
22698310127,61002,Recycled Mechanical Pencils,1
22698310127,11043,Organic Oats & Honey Granola,1
22698310127,33001,Peppermint Toothpaste,1
22698310127,14016,Organic Honey Graham Crackers,1
22698310127,14003,Gummy Fish,1
22698310127,14013,Sea Salt Quinoa Chips,1
22698253202,61004,Black Hard Cover Bound Notebook,1
22698253202,31008,Gel Hand Soap,1
22698253202,22002,Toilet Bowl Cleaner,1
22698253202,33001,Peppermint Toothpaste,1
22698253202,53015,Vegetable Peeler,1
22698253202,31010,2 Pack Lip Balm,1
22694277675,11025,Organic Extra Virgin Olive Oil,1
22694277675,11016,Organic Virgin Coconut Oil,1
22694277675,22003,Multi-Surface Cleaner,1
22694277675,11026,Organic Balsamic Vinegar of Modena,1
22694277675,22002,Toilet Bowl Cleaner,1
22694277675,11029,Organic Raw Apple Cider Vinegar,1
22694277675,11011,Organic Quinoa,1
22692611969,31008,Gel Hand Soap,2
22692611969,11016,Organic Virgin Coconut Oil,1
22692611969,11020,Organic Garbanzo Beans,1
22692611969,14014,White Cheddar Flavored Quinoa Puffs,1
22692611969,52003,2 Count Porcelain Rim Soup Bowl,1
22692611969,53013,Cheese Grater,1
22692611969,52002,2 Count Porcelain Rim Salad Plate,2
22692611969,14013,Sea Salt Quinoa Chips,1
22675319764,22002,Toilet Bowl Cleaner,1
22675319764,14006,Organic Yellow Corn Tortilla Chips,1
22675319764,14009,Organic Aged White Cheddar Popcorn,1
22675319764,11027,Organic Strawberry Fruit Spread,1
22675319764,11015,Organic Applesauce Pouches,1
22675319764,53008,Silicone Slotted Turner,1
22675319764,32001,Organic Cotton Balls,1
22675319764,14013,Sea Salt Quinoa Chips,1
22673192287,14007,Organic Blue Corn Tortilla Chips,1
22673192287,11009,2 Pack Organic Shells & Yellow Cheddar,1
22673192287,14009,Organic Aged White Cheddar Popcorn,1
22673192287,11025,Organic Extra Virgin Olive Oil,1
22673192287,33002,Peppermint Mouthwash,1
22673192287,11043,Organic Oats & Honey Granola,1
22673192287,14008,Organic Olive Oil & Sea Salt Popcorn,1
22666543516,11027,Organic Strawberry Fruit Spread,1
22666543516,11012,Organic Long Grain Brown Rice,2
22666543516,11019,Organic Dark Red Kidney Beans,2
22666543516,11055,Organic Black Bean & Corn Salsa,1
22666543516,11054,Organic Thick & Chunky Salsa,1
22666543516,11020,Organic Garbanzo Beans,1
22666543516,11018,Organic Black Beans,2
22666543516,11061,Gochujang Korean Sweet & Spicy Cooking Sauce,1
22666543516,11011,Organic Quinoa,1
22666543516,11057,Organic Arrabbiata Pasta Sauce,1
22665875320,22001,Dish Soap ,1
22665875320,31008,Gel Hand Soap,2
22665875320,11004,Organic Crunchy Peanut Butter,1
22665875320,14007,Organic Blue Corn Tortilla Chips,1
22665875320,32002,Organic Cotton Rounds,3
22665875320,11028,Organic Blackberry Fruit Spread,1
22665875320,11059,Organic Vermont Maple Barbecue Sauce,1
22665875320,14014,White Cheddar Flavored Quinoa Puffs,1
22665875320,14013,Sea Salt Quinoa Chips,1
22665875320,13001,Organic Fair Trade Dark Roast Coffee Pods,2
22665875320,11057,Organic Arrabbiata Pasta Sauce,1
22665875320,53020,Paring Knife,2
22664073385,14012,Chocolate Chip Cookie Thins,1
22664073385,11011,Organic Quinoa,1
22664073385,11045,Vanilla Cocoa Granola,1
22664073385,13006,Organic English Breakfast Black Tea,1
22664073385,31007,Hand Cream,1
22664073385,14013,Sea Salt Quinoa Chips,1
22664073385,14008,Organic Olive Oil & Sea Salt Popcorn,1
22643701917,14007,Organic Blue Corn Tortilla Chips,1
22643701917,11027,Organic Strawberry Fruit Spread,1
22643701917,11025,Organic Extra Virgin Olive Oil,1
22643701917,22001,Dish Soap ,1
22643701917,11052,Organic Sesame Ginger Dressing & Marinade,1
22643701917,31008,Gel Hand Soap,1
22643701917,11010,2 Pack Organic Shells & White Cheddar,2
22643701917,13005,Organic Fair Trade Cold Brew Coffee Bag,2
22643701917,12013,2pk Organic Taco Seasoning Packet,2
22643701917,11003,Organic Creamy Peanut Butter,1
22643701917,11001,Organic Honey,1
22643701917,14014,White Cheddar Flavored Quinoa Puffs,1
22643701917,12015,Gluten Free Blueberry Muffin Mix,1
22643560973,11016,Organic Virgin Coconut Oil,1
22643560973,11025,Organic Extra Virgin Olive Oil,1
22643560973,11026,Organic Balsamic Vinegar of Modena,1
22643560973,13001,Organic Fair Trade Dark Roast Coffee Pods,1
22643560973,11029,Organic Raw Apple Cider Vinegar,1
22643560973,12001,Organic Cane Sugar,1
22641584606,11044,Blueberry Flax Granola,1
22641584606,14009,Organic Aged White Cheddar Popcorn,2
22641584606,11016,Organic Virgin Coconut Oil,1
22641584606,13002,Organic Fair Trade Medium Roast Coffee Pods,2
22641584606,11048,Organic Tomato Sauce,2
22641584606,11051,Organic Balsamic Vinaigrette Dressing,1
22641584606,53022,Corkscrew,1
22641584606,11024,Organic Ketchup,2
22638666159,11058,Organic Roasted Garlic Pasta Sauce,1
22638666159,11003,Organic Creamy Peanut Butter,1
22638666159,14011,Toasted Coconut Cookie Thins,1
22638666159,11056,Organic Tomato Basil Pasta Sauce,1
22638666159,12014,Gluten Free Brownie Mix,1
22638666159,11013,Organic Brown Basmati Rice,1
22638666159,12015,Gluten Free Blueberry Muffin Mix,1
22634934961,14007,Organic Blue Corn Tortilla Chips,2
22634934961,14006,Organic Yellow Corn Tortilla Chips,1
22634934961,11020,Organic Garbanzo Beans,1
22634934961,14012,Chocolate Chip Cookie Thins,2
22634934961,14013,Sea Salt Quinoa Chips,1
22634934961,11019,Organic Dark Red Kidney Beans,1
22634934961,14011,Toasted Coconut Cookie Thins,2
22634934961,11049,Organic Teriyaki Sauce & Marinade ,1
22629724449,13001,Organic Fair Trade Dark Roast Coffee Pods,1
22629724449,11045,Vanilla Cocoa Granola,1
22627923457,22001,Dish Soap ,1
22627923457,11056,Organic Tomato Basil Pasta Sauce,1
22627923457,31008,Gel Hand Soap,1
22627923457,11001,Organic Honey,1
22627923457,11055,Organic Black Bean & Corn Salsa,1
22627923457,11025,Organic Extra Virgin Olive Oil,1
22627923457,22003,Multi-Surface Cleaner,1
22627923457,14004,Gummy Fruit Wedges,1
22627923457,11026,Organic Balsamic Vinegar of Modena,1
22627923457,33002,Peppermint Mouthwash,1
22627923457,11028,Organic Blackberry Fruit Spread,1
22627923457,53018,Steak Knife,1
22627923457,11029,Organic Raw Apple Cider Vinegar,1
22627923457,52003,2 Count Porcelain Rim Soup Bowl,1
22627923457,53005,Silicone Serving Spoon,1
22627923457,11018,Organic Black Beans,1
22627923457,11030,Organic Peanut Powder,1
22627923457,53007,Silicone Spatula,1
22627923457,33001,Peppermint Toothpaste,1
22627923457,11007,Organic Yellow Mustard,1
22627923457,53009,Can Opener,1
22627923457,53004,Silicone Slotted Spoon,1
22627923457,53014,Wire Whisk,1
22627923457,11051,Organic Balsamic Vinaigrette Dressing,2
22627923457,53019,Chef's Knife,1
22626367921,33001,Peppermint Toothpaste,1
22626367921,11052,Organic Sesame Ginger Dressing & Marinade,1
22626367921,33002,Peppermint Mouthwash,1
22623970677,11003,Organic Creamy Peanut Butter,1
22623970677,14006,Organic Yellow Corn Tortilla Chips,1
22623970677,14022,Organic Whole Wheat Animal Cookies,1
22623970677,22002,Toilet Bowl Cleaner,1
22623970677,11043,Organic Oats & Honey Granola,1
22623970677,11045,Vanilla Cocoa Granola,1
22623970677,11050,Organic Italian Dressing,1
22623970677,33001,Peppermint Toothpaste,1
22623970677,11049,Organic Teriyaki Sauce & Marinade ,1
22623970677,11008,Organic Dijon Mustard,1
22623970677,11060,Organic Texas Style Barbecue Sauce,1
22623970677,11006,Organic Blue Corn Taco Shells,1
22622241675,11009,2 Pack Organic Shells & Yellow Cheddar,1
22622241675,11025,Organic Extra Virgin Olive Oil,1
22622241675,11049,Organic Teriyaki Sauce & Marinade ,1
22622241675,31007,Hand Cream,1
22622241675,11060,Organic Texas Style Barbecue Sauce,1
22622241675,11057,Organic Arrabbiata Pasta Sauce,1
22622241675,14008,Organic Olive Oil & Sea Salt Popcorn,1
22622241675,11052,Organic Sesame Ginger Dressing & Marinade,1
22622241675,11061,Gochujang Korean Sweet & Spicy Cooking Sauce,1
22619405959,31008,Gel Hand Soap,1
22619405959,14006,Organic Yellow Corn Tortilla Chips,2
22619405959,11016,Organic Virgin Coconut Oil,1
22619405959,11003,Organic Creamy Peanut Butter,1
22619405959,22003,Multi-Surface Cleaner,1
22619405959,11028,Organic Blackberry Fruit Spread,1
22619405959,11054,Organic Thick & Chunky Salsa,1
22619405959,53021,Serrated Bread Knife,1
22619405959,11009,2 Pack Organic Shells & Yellow Cheddar,1
22619405959,11011,Organic Quinoa,1
22619405959,13004,Organic Fair Trade Medium Roast Ground Coffee,1
22619405959,14014,White Cheddar Flavored Quinoa Puffs,1
22619405959,11045,Vanilla Cocoa Granola,2
22619405959,53017,Silicone Kitchen Tongs,1
22619405959,53020,Paring Knife,1
22619405959,11049,Organic Teriyaki Sauce & Marinade ,1
22619405959,12002,Organic Light Brown Sugar,1
22619405959,11024,Organic Ketchup,1
22619405959,11059,Organic Vermont Maple Barbecue Sauce,1
22619405959,14016,Organic Honey Graham Crackers,1
22619405959,12001,Organic Cane Sugar,1
22619405959,53022,Corkscrew,1
22619405959,31010,2 Pack Lip Balm,1
22612691132,22001,Dish Soap ,1
22612691132,11005,2 Pack Gluten Free Yellow Cheddar Macaroni & Cheese,1
22612691132,11001,Organic Honey,1
22612691132,11048,Organic Tomato Sauce,1
22612691132,13001,Organic Fair Trade Dark Roast Coffee Pods,1
22612691132,11037,Organic Mayo,1
22612691132,11057,Organic Arrabbiata Pasta Sauce,1
22612691132,11029,Organic Raw Apple Cider Vinegar,1
22612691132,13002,Organic Fair Trade Medium Roast Coffee Pods,1
22602031943,11054,Organic Thick & Chunky Salsa,1
22602031943,14035,Organic Crushed Pepper & Truffle Oil Popcorn,1
22602031943,22001,Dish Soap ,1
22602031943,11058,Organic Roasted Garlic Pasta Sauce,1
22602031943,14007,Organic Blue Corn Tortilla Chips,1
22602031943,11037,Organic Mayo,1
22602031943,14011,Toasted Coconut Cookie Thins,1
22597054858,12016,Gluten Free Pancake and Waffle Mix,1
22595808879,11016,Organic Virgin Coconut Oil,1
22595808879,14035,Organic Crushed Pepper & Truffle Oil Popcorn,1
22595808879,11018,Organic Black Beans,3
22595808879,11030,Organic Peanut Powder,1
22595808879,31002,Daily Facial Moisturizer,1
22595808879,11001,Organic Honey,1
22595808879,14005,Sour Gummy Worms,1
22586472535,14015,Spicy Jalapeño & Cheddar Flavored Quinoa Puffs,1
22586472535,11048,Organic Tomato Sauce,1
22586472535,11002,Organic Agave Nectar,1
22586472535,53021,Serrated Bread Knife,1
22586472535,13005,Organic Fair Trade Cold Brew Coffee Bag,1
22586472535,11001,Organic Honey,1
22586472535,11011,Organic Quinoa,2
22586472535,13004,Organic Fair Trade Medium Roast Ground Coffee,1
22586472535,53006,Silicone Pasta Spoon,1
22582733931,11048,Organic Tomato Sauce,3
22582733931,11044,Blueberry Flax Granola,1
22582733931,11003,Organic Creamy Peanut Butter,1
22582733931,11016,Organic Virgin Coconut Oil,1
22582733931,11043,Organic Oats & Honey Granola,1
22582733931,33001,Peppermint Toothpaste,1
22582733931,53008,Silicone Slotted Turner,1
22582733931,53004,Silicone Slotted Spoon,1
22582733931,13002,Organic Fair Trade Medium Roast Coffee Pods,1
22576473170,11001,Organic Honey,2
22576473170,11026,Organic Balsamic Vinegar of Modena,2
22576473170,11003,Organic Creamy Peanut Butter,2
22576473170,13004,Organic Fair Trade Medium Roast Ground Coffee,4
22576473170,11021,Organic Maple Syrup,2
22576473170,11025,Organic Extra Virgin Olive Oil,4
22566729565,14035,Organic Crushed Pepper & Truffle Oil Popcorn,1
22566729565,14006,Organic Yellow Corn Tortilla Chips,1
22566729565,11043,Organic Oats & Honey Granola,1
22566729565,11004,Organic Crunchy Peanut Butter,1
22566729565,14033,Cranberry & Oat Crisps,1
22566729565,11044,Blueberry Flax Granola,1
22566729565,11013,Organic Brown Basmati Rice,1
22566729565,11019,Organic Dark Red Kidney Beans,1
22566729565,11055,Organic Black Bean & Corn Salsa,1
22566729565,11037,Organic Mayo,1
22566729565,11029,Organic Raw Apple Cider Vinegar,1
22566729565,11018,Organic Black Beans,1
22566729565,11011,Organic Quinoa,1
22566729565,11045,Vanilla Cocoa Granola,1
22566729565,11001,Organic Honey,1
22566729565,11053,Organic Poppy Seed Dressing,1
22558009391,14012,Chocolate Chip Cookie Thins,1
22558009391,11005,2 Pack Gluten Free Yellow Cheddar Macaroni & Cheese,1
22558009391,14015,Spicy Jalapeño & Cheddar Flavored Quinoa Puffs,1
22558009391,22001,Dish Soap ,1
22558009391,11025,Organic Extra Virgin Olive Oil,1
22558009391,11054,Organic Thick & Chunky Salsa,1
22558009391,14007,Organic Blue Corn Tortilla Chips,1
22558009391,11003,Organic Creamy Peanut Butter,1
22558009391,11037,Organic Mayo,1
22558009391,11011,Organic Quinoa,1
22558009391,13004,Organic Fair Trade Medium Roast Ground Coffee,1
22558009391,12016,Gluten Free Pancake and Waffle Mix,1
22558009391,11024,Organic Ketchup,1
22545417581,11058,Organic Roasted Garlic Pasta Sauce,1
22545417581,13002,Organic Fair Trade Medium Roast Coffee Pods,1
22545417581,53019,Chef's Knife,1
22527079290,14035,Organic Crushed Pepper & Truffle Oil Popcorn,1
22527079290,11044,Blueberry Flax Granola,1
22527079290,11011,Organic Quinoa,1
22527079290,11001,Organic Honey,1
22527079290,13004,Organic Fair Trade Medium Roast Ground Coffee,1
22527079290,11013,Organic Brown Basmati Rice,1
22527079290,13009,Organic Fruit Tea & Herbal Sampler Variety Pack,1
22527079290,14008,Organic Olive Oil & Sea Salt Popcorn,1
22519258140,11009,2 Pack Organic Shells & Yellow Cheddar,1
22519258140,31008,Gel Hand Soap,1
22519258140,14009,Organic Aged White Cheddar Popcorn,1
22519258140,11062,Thai Peanut Cooking Sauce,1
22519258140,11025,Organic Extra Virgin Olive Oil,1
22519258140,31007,Hand Cream,1
22519258140,11050,Organic Italian Dressing,1
22519258140,11010,2 Pack Organic Shells & White Cheddar,1
22519258140,33001,Peppermint Toothpaste,1
22519258140,33002,Peppermint Mouthwash,1
22519258140,12001,Organic Cane Sugar,1
22519258140,11049,Organic Teriyaki Sauce & Marinade ,1
22515639297,11054,Organic Thick & Chunky Salsa,1
22515639297,11012,Organic Long Grain Brown Rice,1
22515639297,11018,Organic Black Beans,1
22515639297,11044,Blueberry Flax Granola,1
22515639297,11020,Organic Garbanzo Beans,1
22515639297,11019,Organic Dark Red Kidney Beans,1
22515639297,11013,Organic Brown Basmati Rice,1
22515639297,11055,Organic Black Bean & Corn Salsa,1
22515639297,14013,Sea Salt Quinoa Chips,1
22515639297,22003,Multi-Surface Cleaner,1
22515639297,12013,2pk Organic Taco Seasoning Packet,1
22515639297,14007,Organic Blue Corn Tortilla Chips,1
22515639297,11011,Organic Quinoa,1
22515639297,33001,Peppermint Toothpaste,1
22511107009,11016,Organic Virgin Coconut Oil,1
22511107009,14035,Organic Crushed Pepper & Truffle Oil Popcorn,2
22511107009,11026,Organic Balsamic Vinegar of Modena,1
22511107009,11028,Organic Blackberry Fruit Spread,1
22511107009,11003,Organic Creamy Peanut Butter,1
22511107009,14009,Organic Aged White Cheddar Popcorn,2
22511107009,11025,Organic Extra Virgin Olive Oil,1
22511107009,11057,Organic Arrabbiata Pasta Sauce,1
22511107009,11010,2 Pack Organic Shells & White Cheddar,1
22500836957,14015,Spicy Jalapeño & Cheddar Flavored Quinoa Puffs,1
22500836957,13005,Organic Fair Trade Cold Brew Coffee Bag,1
22500836957,11016,Organic Virgin Coconut Oil,1
22500836957,11025,Organic Extra Virgin Olive Oil,1
22500836957,14005,Sour Gummy Worms,1
22500158089,11037,Organic Mayo,1
22500158089,14006,Organic Yellow Corn Tortilla Chips,1
22500158089,11052,Organic Sesame Ginger Dressing & Marinade,1
22500158089,11058,Organic Roasted Garlic Pasta Sauce,1
22500158089,12013,2pk Organic Taco Seasoning Packet,1
22500158089,11054,Organic Thick & Chunky Salsa,1
22500158089,14008,Organic Olive Oil & Sea Salt Popcorn,1
22500158089,11006,Organic Blue Corn Taco Shells,1
22493032160,11003,Organic Creamy Peanut Butter,2
22493032160,11004,Organic Crunchy Peanut Butter,1
22493032160,11019,Organic Dark Red Kidney Beans,1
22493032160,11028,Organic Blackberry Fruit Spread,1
22493032160,11009,2 Pack Organic Shells & Yellow Cheddar,1
22493032160,11001,Organic Honey,1
22493032160,11060,Organic Texas Style Barbecue Sauce,1
22489246360,22003,Multi-Surface Cleaner,2
22489246360,12017,Organic Unbleached All-Purpose Wheat Flour,1
22489246360,33001,Peppermint Toothpaste,2
22489246360,33002,Peppermint Mouthwash,2
22489246360,12001,Organic Cane Sugar,1
22481356394,22001,Dish Soap ,2
22481356394,22002,Toilet Bowl Cleaner,2
22481356394,11025,Organic Extra Virgin Olive Oil,2
22481356394,11020,Organic Garbanzo Beans,2
22481356394,14008,Organic Olive Oil & Sea Salt Popcorn,2
22481356394,33001,Peppermint Toothpaste,1
22481356394,33002,Peppermint Mouthwash,1
22470465457,14035,Organic Crushed Pepper & Truffle Oil Popcorn,2
22470465457,14006,Organic Yellow Corn Tortilla Chips,2
22470465457,14010,Vegetable Chips,3
22470465457,14012,Chocolate Chip Cookie Thins,2
22470465457,11055,Organic Black Bean & Corn Salsa,2
22470465457,14015,Spicy Jalapeño & Cheddar Flavored Quinoa Puffs,2
22470465457,11054,Organic Thick & Chunky Salsa,2
22470465457,14007,Organic Blue Corn Tortilla Chips,2
22470465457,14022,Organic Whole Wheat Animal Cookies,1
22470465457,14009,Organic Aged White Cheddar Popcorn,2
22470465457,11059,Organic Vermont Maple Barbecue Sauce,1
22470465457,14011,Toasted Coconut Cookie Thins,2
22470465457,11007,Organic Yellow Mustard,1
22470465457,14014,White Cheddar Flavored Quinoa Puffs,2
22470465457,14013,Sea Salt Quinoa Chips,2
22470465457,11008,Organic Dijon Mustard,1
22470465457,11060,Organic Texas Style Barbecue Sauce,1
22470465457,11024,Organic Ketchup,1
22470465457,14008,Organic Olive Oil & Sea Salt Popcorn,2
22467168982,11002,Organic Agave Nectar,3
22467168982,11012,Organic Long Grain Brown Rice,2
22467168982,11016,Organic Virgin Coconut Oil,1
22467168982,12017,Organic Unbleached All-Purpose Wheat Flour,1
22467168982,11011,Organic Quinoa,2
22467168982,11058,Organic Roasted Garlic Pasta Sauce,1
22467168982,11013,Organic Brown Basmati Rice,1
22467168982,14013,Sea Salt Quinoa Chips,1
22464105037,11058,Organic Roasted Garlic Pasta Sauce,1
22464105037,22001,Dish Soap ,1
22464105037,11048,Organic Tomato Sauce,1
22464105037,13003,Organic Fair Trade Dark Roast Espresso Capsules,1
22464105037,11003,Organic Creamy Peanut Butter,1
22464105037,11021,Organic Maple Syrup,1
22464105037,11001,Organic Honey,1
22464105037,31002,Daily Facial Moisturizer,1
22464105037,11020,Organic Garbanzo Beans,1
22464105037,31001,Unscented Body Lotion,1
22464105037,11025,Organic Extra Virgin Olive Oil,1
22464105037,11024,Organic Ketchup,1
22464105037,11008,Organic Dijon Mustard,1
